User_ID,Age,Gender,Region,Education_Level,Course_Interested,Preferred_Device,Ad_Channel,Interest_Score,Visit_Date,Signup_Status,Signup_Date,Course_Enrolled,Plan_Type,Enrollment_Date,Course_Completion_Status,Monthly_Fee,Referral_Count,Satisfaction_Score
USER00944,28,Male,Rural Area,High School,UI/UX Design,Desktop,Google Search,41,2023-10-05,Yes,2023-10-14,No,,,,0,0,0
USER00945,44,Male,Tier-1 City,Graduate,UI/UX Design,Tablet,LinkedIn,78,2023-01-29,Yes,2023-02-11,Yes,Basic,2023-02-11,Completed,999,4,10
USER00946,39,Other,Tier-2 City,High School,Entrepreneurship,Desktop,Instagram,2,2023-09-13,No,,No,,,,0,0,0
USER00947,28,Male,Tier-2 City,Postgraduate,Entrepreneurship,Mobile,Facebook,40,2023-09-06,No,,No,,,,0,0,0
USER00948,24,Male,Tier-2 City,Diploma,Data Science,Mobile,YouTube,93,2024-09-19,Yes,2024-09-23,Yes,Basic,2024-09-29,Completed,999,1,8
USER00949,26,Other,Tier-2 City,High School,Digital Marketing,Mobile,Facebook,57,2024-03-22,Yes,2024-04-01,No,,,,0,0,0
USER00950,49,Female,Tier-1 City,Diploma,Digital Marketing,Mobile,Instagram,83,2024-07-10,Yes,2024-07-14,Yes,Basic,2024-07-23,Completed,999,2,7
USER00951,18,Male,Tier-2 City,High School,Entrepreneurship,Desktop,LinkedIn,85,2024-03-27,Yes,2024-04-10,Yes,Basic,2024-04-12,Dropped,999,1,9
USER00952,47,Female,Tier-1 City,Graduate,UI/UX Design,Tablet,Facebook,19,2024-06-17,No,,No,,,,0,0,0
USER00953,48,Female,Tier-1 City,Diploma,Digital Marketing,Tablet,YouTube,48,2023-08-20,Yes,2023-08-20,No,,,,0,0,0
USER00954,17,Female,Tier-2 City,High School,Digital Marketing,Desktop,Google Search,77,2024-04-25,Yes,2024-05-09,Yes,Basic,2024-05-17,Completed,999,2,6
USER00955,27,Other,Tier-1 City,Diploma,UI/UX Design,Desktop,Google Search,39,2024-01-30,No,,No,,,,0,0,0
USER00956,35,Female,Tier-2 City,Postgraduate,Digital Marketing,Mobile,Google Search,44,2023-11-28,Yes,2023-12-03,No,,,,0,0,0
USER00957,26,Female,Tier-1 City,High School,UI/UX Design,Mobile,Facebook,24,2024-09-29,No,,No,,,,0,0,0
USER00958,23,Other,Rural Area,Postgraduate,Entrepreneurship,Mobile,Facebook,6,2024-06-28,No,,No,,,,0,0,0
USER00959,43,Other,Tier-1 City,Graduate,Digital Marketing,Mobile,Instagram,45,2024-03-21,Yes,2024-04-05,No,,,,0,0,0
USER00960,45,Male,Tier-1 City,Diploma,Finance,Desktop,Facebook,68,2023-11-02,Yes,2023-11-05,Yes,Pro,2023-11-05,In Progress,1799,0,9
USER00961,32,Female,Rural Area,Graduate,UI/UX Design,Mobile,Google Search,38,2023-06-07,No,,No,,,,0,0,0
USER00962,49,Female,Tier-1 City,Diploma,Entrepreneurship,Desktop,Google Search,2,2024-09-02,No,,No,,,,0,0,0
USER00963,22,Female,Tier-2 City,Graduate,UI/UX Design,Tablet,Instagram,98,2023-09-28,Yes,2023-10-04,Yes,Elite,2023-10-14,Completed,2499,0,10
USER00964,47,Female,Tier-1 City,Diploma,Digital Marketing,Mobile,YouTube,53,2024-09-20,Yes,2024-10-05,No,,,,0,0,0
USER00965,29,Male,Tier-2 City,Diploma,Finance,Mobile,Google Search,76,2023-05-24,Yes,2023-05-31,Yes,Basic,2023-06-05,In Progress,999,0,10
USER00966,22,Other,Tier-2 City,High School,Entrepreneurship,Mobile,YouTube,69,2023-02-05,Yes,2023-02-07,Yes,Elite,2023-02-08,Completed,2499,2,9
USER00967,43,Other,Rural Area,Graduate,Digital Marketing,Desktop,Instagram,85,2024-09-30,Yes,2024-10-02,Yes,Elite,2024-10-09,In Progress,2499,2,10
USER00968,48,Female,Rural Area,Graduate,UI/UX Design,Desktop,Google Search,90,2024-04-07,Yes,2024-04-08,Yes,Elite,2024-04-15,In Progress,2499,1,10
USER00969,27,Female,Tier-2 City,High School,Finance,Mobile,YouTube,30,2023-05-12,No,,No,,,,0,0,0
USER00970,29,Male,Tier-1 City,Graduate,Digital Marketing,Tablet,LinkedIn,100,2023-03-12,Yes,2023-03-18,Yes,Pro,2023-03-21,Completed,1799,1,8
USER00971,46,Female,Tier-2 City,High School,Data Science,Tablet,YouTube,67,2023-09-14,Yes,2023-09-26,Yes,Elite,2023-10-01,Completed,2499,4,7
USER00972,52,Male,Tier-1 City,High School,Finance,Mobile,Facebook,38,2024-09-24,No,,No,,,,0,0,0
USER00973,28,Female,Rural Area,Diploma,UI/UX Design,Desktop,Google Search,36,2023-08-18,No,,No,,,,0,0,0
USER00974,53,Female,Tier-1 City,Graduate,Data Science,Mobile,Google Search,72,2023-03-02,Yes,2023-03-08,Yes,Pro,2023-03-14,Completed,1799,0,6
USER00975,53,Female,Tier-1 City,Postgraduate,Finance,Tablet,YouTube,63,2024-09-29,Yes,2024-10-04,Yes,Elite,2024-10-05,Completed,2499,1,7
USER00976,22,Female,Tier-1 City,Graduate,Entrepreneurship,Desktop,YouTube,53,2024-06-29,Yes,2024-07-05,No,,,,0,0,0
USER00977,19,Male,Tier-1 City,Diploma,Finance,Desktop,Facebook,62,2024-03-04,Yes,2024-03-14,Yes,Basic,2024-03-19,Completed,999,1,6
USER00978,34,Male,Rural Area,Postgraduate,Data Science,Desktop,YouTube,47,2024-09-28,Yes,2024-10-04,No,,,,0,0,0
USER00979,25,Male,Tier-1 City,High School,Digital Marketing,Mobile,Instagram,28,2023-11-10,No,,No,,,,0,0,0
USER00980,28,Male,Tier-1 City,Diploma,UI/UX Design,Tablet,Instagram,52,2024-12-07,Yes,2024-12-09,No,,,,0,0,0
USER00981,46,Male,Tier-1 City,Graduate,Digital Marketing,Desktop,LinkedIn,85,2024-07-01,Yes,2024-07-08,Yes,Elite,2024-07-12,Completed,2499,0,6
USER00982,27,Female,Rural Area,Postgraduate,UI/UX Design,Tablet,Google Search,11,2023-12-31,No,,No,,,,0,0,0
USER00983,47,Other,Rural Area,Postgraduate,Finance,Tablet,YouTube,71,2023-08-23,Yes,2023-09-06,Yes,Basic,2023-09-16,In Progress,999,2,6
USER00984,43,Other,Tier-1 City,Graduate,Finance,Desktop,Instagram,59,2023-06-04,Yes,2023-06-08,No,,,,0,0,0
USER00985,40,Other,Rural Area,Graduate,Data Science,Desktop,Google Search,14,2023-06-09,No,,No,,,,0,0,0
USER00986,26,Female,Tier-2 City,High School,Entrepreneurship,Desktop,LinkedIn,42,2023-05-01,Yes,2023-05-07,No,,,,0,0,0
USER00987,16,Other,Rural Area,Graduate,Entrepreneurship,Mobile,Facebook,13,2023-03-10,No,,No,,,,0,0,0
USER00988,27,Female,Rural Area,Diploma,Entrepreneurship,Desktop,YouTube,14,2024-11-06,No,,No,,,,0,0,0
USER00989,52,Female,Tier-1 City,Postgraduate,Entrepreneurship,Mobile,YouTube,88,2024-02-22,Yes,2024-02-29,Yes,Pro,2024-03-01,Completed,1799,0,10
USER00990,28,Other,Tier-1 City,Postgraduate,Entrepreneurship,Desktop,YouTube,57,2023-02-02,Yes,2023-02-15,No,,,,0,0,0
USER00991,16,Other,Tier-1 City,High School,Data Science,Tablet,LinkedIn,25,2023-10-03,No,,No,,,,0,0,0
USER00992,16,Female,Tier-1 City,Graduate,Data Science,Desktop,YouTube,81,2023-01-21,Yes,2023-02-01,Yes,Pro,2023-02-10,Completed,1799,0,7
USER00993,31,Male,Tier-1 City,Graduate,Entrepreneurship,Desktop,LinkedIn,76,2024-04-08,Yes,2024-04-16,Yes,Pro,2024-04-19,Completed,1799,0,7
USER00994,32,Other,Tier-2 City,High School,Data Science,Desktop,Facebook,45,2023-04-18,Yes,2023-04-27,No,,,,0,0,0
USER00995,41,Male,Tier-2 City,Graduate,Entrepreneurship,Mobile,LinkedIn,3,2024-10-29,No,,No,,,,0,0,0
USER00996,54,Other,Rural Area,Diploma,Digital Marketing,Tablet,LinkedIn,23,2024-02-06,No,,No,,,,0,0,0
USER00997,31,Male,Rural Area,High School,Entrepreneurship,Mobile,Instagram,22,2024-01-03,No,,No,,,,0,0,0
USER00998,37,Other,Rural Area,Graduate,Finance,Tablet,Facebook,4,2024-09-05,No,,No,,,,0,0,0
USER00999,50,Male,Tier-1 City,Postgraduate,Finance,Desktop,YouTube,38,2024-02-06,No,,No,,,,0,0,0
USER01000,46,Female,Tier-2 City,Postgraduate,Finance,Mobile,Instagram,0,2023-10-25,No,,No,,,,0,0,0
USER01001,21,Female,Rural Area,Graduate,Entrepreneurship,Mobile,YouTube,7,2024-02-02,No,,No,,,,0,0,0
USER01002,17,Other,Tier-2 City,Postgraduate,Finance,Mobile,YouTube,60,2024-08-06,Yes,2024-08-18,No,,,,0,0,0
USER01003,45,Other,Tier-2 City,High School,UI/UX Design,Tablet,Instagram,59,2023-03-06,Yes,2023-03-12,No,,,,0,0,0
USER01004,24,Female,Rural Area,Postgraduate,Data Science,Desktop,Google Search,84,2023-07-17,Yes,2023-07-20,Yes,Elite,2023-07-30,In Progress,2499,0,10
USER01005,17,Female,Tier-2 City,Diploma,Digital Marketing,Mobile,Google Search,62,2024-12-31,Yes,2025-01-01,Yes,Elite,2025-01-09,Completed,2499,0,10
USER01006,45,Male,Tier-1 City,Postgraduate,UI/UX Design,Tablet,LinkedIn,7,2023-02-28,No,,No,,,,0,0,0
USER01007,50,Other,Rural Area,High School,Entrepreneurship,Tablet,YouTube,51,2024-11-11,Yes,2024-11-20,No,,,,0,0,0
USER01008,47,Male,Tier-1 City,Graduate,Data Science,Mobile,LinkedIn,78,2024-12-28,Yes,2025-01-01,Yes,Pro,2025-01-05,Completed,1799,0,7
USER01009,30,Other,Rural Area,Diploma,Finance,Desktop,Google Search,47,2023-07-18,Yes,2023-07-25,No,,,,0,0,0
USER01010,40,Other,Tier-2 City,Graduate,Digital Marketing,Desktop,Instagram,87,2023-08-17,Yes,2023-08-30,Yes,Basic,2023-09-01,Completed,999,0,8
USER01011,49,Male,Tier-1 City,Postgraduate,UI/UX Design,Tablet,Instagram,20,2023-08-09,No,,No,,,,0,0,0
USER01012,41,Other,Tier-2 City,Postgraduate,Finance,Tablet,Google Search,23,2024-03-03,No,,No,,,,0,0,0
USER01013,39,Other,Tier-2 City,Postgraduate,Finance,Tablet,LinkedIn,48,2024-05-21,Yes,2024-05-24,No,,,,0,0,0
USER01014,25,Female,Rural Area,Graduate,Finance,Mobile,YouTube,15,2024-01-07,No,,No,,,,0,0,0
USER01015,30,Other,Tier-2 City,High School,Finance,Mobile,Facebook,64,2024-07-14,Yes,2024-07-23,Yes,Pro,2024-08-01,Dropped,1799,4,8
USER01016,40,Other,Tier-1 City,Postgraduate,Entrepreneurship,Desktop,Google Search,56,2024-06-19,Yes,2024-06-26,No,,,,0,0,0
USER01017,17,Female,Rural Area,High School,Digital Marketing,Desktop,Google Search,83,2024-06-24,Yes,2024-07-06,Yes,Elite,2024-07-15,Completed,2499,1,6
USER01018,48,Other,Tier-2 City,Diploma,UI/UX Design,Desktop,Google Search,30,2024-11-14,No,,No,,,,0,0,0
USER01019,51,Female,Tier-2 City,Postgraduate,Data Science,Tablet,YouTube,17,2023-04-05,No,,No,,,,0,0,0
USER01020,32,Other,Tier-2 City,High School,UI/UX Design,Mobile,Instagram,36,2023-05-16,No,,No,,,,0,0,0
USER01021,19,Male,Tier-1 City,Graduate,Digital Marketing,Mobile,YouTube,48,2024-03-23,Yes,2024-04-06,No,,,,0,0,0
USER01022,37,Male,Tier-1 City,High School,Finance,Desktop,Facebook,61,2023-08-14,Yes,2023-08-28,Yes,Basic,2023-09-05,In Progress,999,2,9
USER01023,26,Female,Rural Area,Postgraduate,Entrepreneurship,Mobile,YouTube,38,2023-08-30,No,,No,,,,0,0,0
USER01024,34,Female,Tier-2 City,Graduate,Digital Marketing,Desktop,YouTube,62,2024-07-29,Yes,2024-07-30,Yes,Pro,2024-08-08,Completed,1799,2,9
USER01025,38,Other,Tier-2 City,High School,UI/UX Design,Mobile,YouTube,72,2024-12-10,Yes,2024-12-14,Yes,Elite,2024-12-16,Completed,2499,2,9
USER01026,54,Male,Rural Area,High School,UI/UX Design,Desktop,Facebook,96,2023-04-11,Yes,2023-04-22,Yes,Elite,2023-04-25,Completed,2499,0,9
USER01027,48,Male,Rural Area,Postgraduate,Digital Marketing,Desktop,Google Search,6,2023-08-24,No,,No,,,,0,0,0
USER01028,19,Other,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,Google Search,90,2023-09-21,Yes,2023-10-01,Yes,Pro,2023-10-07,Completed,1799,3,6
USER01029,32,Female,Rural Area,Postgraduate,Entrepreneurship,Desktop,YouTube,70,2023-11-25,Yes,2023-11-26,Yes,Basic,2023-11-28,Dropped,999,0,8
USER01030,33,Female,Rural Area,Diploma,Entrepreneurship,Mobile,LinkedIn,36,2024-10-25,No,,No,,,,0,0,0
USER01031,54,Female,Tier-1 City,Graduate,Data Science,Desktop,Facebook,13,2023-10-17,No,,No,,,,0,0,0
USER01032,32,Female,Rural Area,Graduate,Entrepreneurship,Desktop,Facebook,36,2023-04-22,No,,No,,,,0,0,0
USER01033,23,Other,Rural Area,High School,Entrepreneurship,Mobile,LinkedIn,27,2024-05-22,No,,No,,,,0,0,0
USER01034,37,Male,Rural Area,Diploma,Finance,Mobile,Instagram,94,2024-08-13,Yes,2024-08-28,Yes,Pro,2024-09-06,Completed,1799,0,10
USER01035,31,Female,Tier-1 City,Postgraduate,Data Science,Mobile,Instagram,48,2023-06-25,Yes,2023-07-05,No,,,,0,0,0
USER01036,24,Other,Rural Area,Graduate,Entrepreneurship,Mobile,LinkedIn,96,2024-01-10,Yes,2024-01-12,Yes,Pro,2024-01-20,Completed,1799,1,9
USER01037,21,Male,Rural Area,Graduate,Data Science,Tablet,Google Search,6,2024-06-26,No,,No,,,,0,0,0
USER01038,42,Other,Tier-2 City,High School,UI/UX Design,Mobile,Google Search,79,2023-10-04,Yes,2023-10-08,Yes,Elite,2023-10-17,Completed,2499,1,8
USER01039,43,Other,Tier-1 City,High School,Digital Marketing,Tablet,Instagram,70,2024-05-16,Yes,2024-05-26,Yes,Basic,2024-06-05,Completed,999,1,6
USER01040,27,Female,Tier-2 City,Postgraduate,Digital Marketing,Desktop,Instagram,81,2023-07-04,Yes,2023-07-13,Yes,Pro,2023-07-23,In Progress,1799,0,9
USER01041,34,Male,Tier-2 City,High School,Entrepreneurship,Desktop,LinkedIn,44,2023-01-26,Yes,2023-01-26,No,,,,0,0,0
USER01042,17,Other,Rural Area,Diploma,Digital Marketing,Desktop,Instagram,75,2024-03-12,Yes,2024-03-13,Yes,Pro,2024-03-17,In Progress,1799,1,6
USER01043,39,Female,Tier-2 City,Postgraduate,UI/UX Design,Mobile,Instagram,54,2024-07-13,Yes,2024-07-16,No,,,,0,0,0
USER01044,39,Other,Tier-2 City,Graduate,Data Science,Mobile,Google Search,46,2024-09-24,Yes,2024-10-01,No,,,,0,0,0
USER01045,32,Other,Tier-2 City,Graduate,Entrepreneurship,Tablet,Instagram,86,2024-07-13,Yes,2024-07-26,Yes,Basic,2024-07-31,Completed,999,0,9
USER01046,47,Female,Rural Area,Postgraduate,Entrepreneurship,Desktop,Facebook,41,2024-10-25,Yes,2024-11-01,No,,,,0,0,0
USER01047,23,Male,Rural Area,Graduate,UI/UX Design,Desktop,LinkedIn,75,2023-09-02,Yes,2023-09-15,Yes,Pro,2023-09-23,In Progress,1799,1,8
USER01048,16,Female,Tier-1 City,High School,Data Science,Mobile,Google Search,63,2024-03-02,Yes,2024-03-09,Yes,Basic,2024-03-17,In Progress,999,3,6
USER01049,39,Other,Tier-1 City,Graduate,Finance,Desktop,Google Search,63,2023-11-09,Yes,2023-11-17,Yes,Basic,2023-11-23,Dropped,999,1,9
USER01050,16,Male,Rural Area,Graduate,Finance,Desktop,Instagram,9,2024-12-21,No,,No,,,,0,0,0
USER01051,49,Female,Tier-2 City,Graduate,Finance,Tablet,LinkedIn,9,2023-05-19,No,,No,,,,0,0,0
USER01052,40,Female,Tier-2 City,Diploma,Entrepreneurship,Mobile,LinkedIn,63,2023-09-05,Yes,2023-09-11,Yes,Pro,2023-09-13,Completed,1799,0,9
USER01053,53,Female,Tier-1 City,Graduate,Digital Marketing,Mobile,Facebook,12,2023-02-03,No,,No,,,,0,0,0
USER01054,43,Male,Tier-1 City,Postgraduate,Entrepreneurship,Tablet,YouTube,95,2024-01-28,Yes,2024-02-03,Yes,Basic,2024-02-05,Dropped,999,0,9
USER01055,31,Male,Rural Area,High School,Entrepreneurship,Desktop,Instagram,87,2024-11-27,Yes,2024-12-01,Yes,Basic,2024-12-01,Completed,999,0,10
USER01056,43,Other,Rural Area,High School,Entrepreneurship,Tablet,LinkedIn,55,2024-04-08,Yes,2024-04-19,No,,,,0,0,0
USER01057,19,Female,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,YouTube,50,2024-02-12,Yes,2024-02-26,No,,,,0,0,0
USER01058,31,Female,Tier-1 City,Postgraduate,Data Science,Desktop,LinkedIn,15,2024-08-13,No,,No,,,,0,0,0
USER01059,39,Male,Tier-1 City,Diploma,UI/UX Design,Tablet,YouTube,7,2024-10-03,No,,No,,,,0,0,0
USER01060,39,Female,Tier-2 City,High School,Data Science,Desktop,LinkedIn,71,2023-08-20,Yes,2023-09-01,Yes,Elite,2023-09-09,In Progress,2499,2,8
USER01061,51,Male,Tier-2 City,High School,Entrepreneurship,Tablet,YouTube,14,2024-07-28,No,,No,,,,0,0,0
USER01062,47,Other,Rural Area,Postgraduate,Data Science,Desktop,Google Search,32,2024-11-13,No,,No,,,,0,0,0
USER01063,24,Other,Tier-1 City,Graduate,Data Science,Tablet,Google Search,93,2023-03-20,Yes,2023-03-22,Yes,Elite,2023-03-27,In Progress,2499,0,10
USER01064,47,Other,Tier-2 City,Postgraduate,Data Science,Mobile,Instagram,34,2024-02-14,No,,No,,,,0,0,0
USER01065,33,Other,Tier-1 City,Diploma,Data Science,Desktop,Instagram,98,2023-07-16,Yes,2023-07-25,Yes,Elite,2023-07-28,Dropped,2499,1,8
USER01066,39,Male,Tier-2 City,Diploma,Data Science,Mobile,LinkedIn,73,2024-05-05,Yes,2024-05-07,Yes,Basic,2024-05-15,Completed,999,2,7
USER01067,20,Female,Tier-1 City,Postgraduate,Finance,Desktop,LinkedIn,39,2024-02-01,No,,No,,,,0,0,0
USER01068,51,Female,Tier-1 City,Diploma,Data Science,Mobile,Google Search,83,2024-04-22,Yes,2024-04-23,Yes,Basic,2024-05-02,In Progress,999,1,6
USER01069,28,Female,Rural Area,Graduate,Finance,Desktop,Instagram,28,2023-12-16,No,,No,,,,0,0,0
USER01070,45,Female,Rural Area,High School,Digital Marketing,Tablet,YouTube,84,2024-12-27,Yes,2025-01-04,Yes,Pro,2025-01-13,Completed,1799,0,9
USER01071,26,Other,Tier-1 City,High School,Finance,Tablet,Google Search,50,2024-11-01,Yes,2024-11-06,No,,,,0,0,0
USER01072,52,Other,Tier-2 City,Graduate,Entrepreneurship,Tablet,Google Search,15,2023-10-18,No,,No,,,,0,0,0
USER01073,51,Female,Rural Area,High School,Data Science,Desktop,Instagram,84,2024-11-15,Yes,2024-11-18,Yes,Pro,2024-11-26,Dropped,1799,3,9
USER01074,49,Other,Tier-2 City,Graduate,UI/UX Design,Tablet,LinkedIn,78,2023-02-23,Yes,2023-03-10,Yes,Basic,2023-03-16,Completed,999,0,9
USER01075,39,Male,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,Facebook,86,2024-10-15,Yes,2024-10-21,Yes,Basic,2024-10-31,Completed,999,2,7
USER01076,23,Male,Tier-1 City,Diploma,Digital Marketing,Desktop,Facebook,61,2024-02-14,Yes,2024-02-16,Yes,Pro,2024-02-17,Dropped,1799,1,8
USER01077,41,Male,Tier-1 City,Postgraduate,Finance,Tablet,Facebook,100,2023-10-31,Yes,2023-11-09,Yes,Basic,2023-11-13,Completed,999,1,9
USER01078,40,Other,Tier-2 City,Graduate,Entrepreneurship,Desktop,Google Search,8,2023-01-13,No,,No,,,,0,0,0
USER01079,20,Female,Tier-1 City,Postgraduate,Data Science,Tablet,Google Search,91,2024-09-01,Yes,2024-09-02,Yes,Elite,2024-09-02,In Progress,2499,0,9
USER01080,28,Female,Rural Area,Postgraduate,Digital Marketing,Tablet,LinkedIn,42,2024-02-08,Yes,2024-02-20,No,,,,0,0,0
USER01081,38,Other,Tier-2 City,Graduate,Digital Marketing,Desktop,LinkedIn,68,2023-11-03,Yes,2023-11-13,Yes,Pro,2023-11-15,Dropped,1799,3,9
USER01082,31,Other,Tier-2 City,Graduate,UI/UX Design,Desktop,Facebook,29,2024-06-26,No,,No,,,,0,0,0
USER01083,40,Male,Tier-1 City,Graduate,Entrepreneurship,Mobile,Google Search,45,2024-01-02,Yes,2024-01-07,No,,,,0,0,0
USER01084,41,Male,Rural Area,Postgraduate,Finance,Mobile,Facebook,67,2024-04-24,Yes,2024-04-24,Yes,Elite,2024-05-04,Dropped,2499,0,7
USER01085,26,Female,Rural Area,High School,Digital Marketing,Mobile,Instagram,59,2024-01-26,Yes,2024-02-01,No,,,,0,0,0
USER01086,26,Female,Tier-1 City,Diploma,Data Science,Mobile,LinkedIn,71,2024-05-24,Yes,2024-05-29,Yes,Pro,2024-06-04,Dropped,1799,0,6
USER01087,26,Other,Rural Area,Diploma,UI/UX Design,Tablet,YouTube,4,2024-02-10,No,,No,,,,0,0,0
USER01088,30,Female,Tier-1 City,High School,Finance,Tablet,LinkedIn,96,2023-03-07,Yes,2023-03-07,Yes,Elite,2023-03-13,In Progress,2499,2,6
USER01089,46,Other,Rural Area,Diploma,Digital Marketing,Desktop,Instagram,82,2023-09-07,Yes,2023-09-08,Yes,Elite,2023-09-09,Completed,2499,2,6
USER01090,45,Other,Tier-1 City,Graduate,Finance,Tablet,LinkedIn,94,2024-02-28,Yes,2024-03-08,Yes,Elite,2024-03-10,Dropped,2499,0,6
USER01091,18,Female,Tier-1 City,Diploma,UI/UX Design,Mobile,YouTube,86,2024-03-15,Yes,2024-03-24,Yes,Basic,2024-03-30,Completed,999,3,9
USER01092,47,Female,Tier-2 City,High School,Finance,Tablet,Google Search,25,2024-06-21,No,,No,,,,0,0,0
USER01093,23,Female,Rural Area,Diploma,Digital Marketing,Tablet,LinkedIn,66,2024-04-21,Yes,2024-04-30,Yes,Basic,2024-05-05,Dropped,999,2,9
USER01094,49,Female,Tier-1 City,Graduate,UI/UX Design,Desktop,Instagram,82,2024-01-21,Yes,2024-02-02,Yes,Elite,2024-02-12,Completed,2499,3,9
USER01095,23,Male,Rural Area,Postgraduate,Digital Marketing,Mobile,LinkedIn,26,2024-04-29,No,,No,,,,0,0,0
USER01096,19,Male,Rural Area,Graduate,Digital Marketing,Tablet,Instagram,95,2024-07-01,Yes,2024-07-12,Yes,Pro,2024-07-21,In Progress,1799,0,9
USER01097,35,Other,Rural Area,Postgraduate,Digital Marketing,Mobile,LinkedIn,1,2024-01-28,No,,No,,,,0,0,0
USER01098,17,Other,Tier-1 City,Graduate,Digital Marketing,Desktop,Google Search,56,2023-01-19,Yes,2023-01-27,No,,,,0,0,0
USER01099,21,Other,Tier-1 City,High School,Finance,Mobile,Instagram,43,2023-08-16,Yes,2023-08-28,No,,,,0,0,0
USER01100,21,Female,Rural Area,Graduate,Data Science,Tablet,YouTube,25,2024-03-26,No,,No,,,,0,0,0
USER01101,31,Other,Rural Area,Postgraduate,Finance,Mobile,YouTube,78,2023-04-20,Yes,2023-04-25,Yes,Elite,2023-05-02,Completed,2499,2,7
USER01102,37,Female,Rural Area,High School,Finance,Desktop,YouTube,29,2023-07-12,No,,No,,,,0,0,0
USER01103,53,Female,Rural Area,Postgraduate,Data Science,Tablet,Instagram,51,2024-04-25,Yes,2024-05-01,No,,,,0,0,0
USER01104,53,Female,Rural Area,Postgraduate,Data Science,Mobile,Facebook,71,2024-07-05,Yes,2024-07-19,Yes,Elite,2024-07-27,Completed,2499,0,10
USER01105,53,Male,Tier-2 City,Graduate,Finance,Mobile,Instagram,45,2024-12-31,Yes,2025-01-09,No,,,,0,0,0
USER01106,20,Female,Tier-2 City,Postgraduate,Digital Marketing,Mobile,Instagram,10,2023-01-02,No,,No,,,,0,0,0
USER01107,29,Female,Tier-2 City,Diploma,Finance,Tablet,YouTube,75,2024-11-19,Yes,2024-11-29,Yes,Elite,2024-11-30,Completed,2499,0,10
USER01108,39,Male,Tier-1 City,Postgraduate,Data Science,Mobile,LinkedIn,9,2024-04-28,No,,No,,,,0,0,0
USER01109,24,Female,Rural Area,Postgraduate,Digital Marketing,Desktop,Instagram,48,2023-01-08,Yes,2023-01-18,No,,,,0,0,0
USER01110,24,Female,Rural Area,Diploma,Finance,Desktop,Instagram,44,2024-03-13,Yes,2024-03-25,No,,,,0,0,0
USER01111,33,Male,Tier-1 City,Diploma,Data Science,Tablet,Instagram,55,2024-12-06,Yes,2024-12-20,No,,,,0,0,0
USER01112,16,Other,Tier-2 City,Diploma,Data Science,Desktop,YouTube,69,2023-10-17,Yes,2023-10-24,Yes,Pro,2023-11-02,In Progress,1799,0,7
USER01113,39,Male,Tier-1 City,Diploma,Finance,Tablet,Instagram,65,2023-12-18,Yes,2023-12-22,Yes,Elite,2023-12-24,Dropped,2499,0,8
USER01114,42,Other,Rural Area,Diploma,Finance,Mobile,Instagram,83,2023-11-15,Yes,2023-11-18,Yes,Elite,2023-11-20,Completed,2499,2,10
USER01115,45,Other,Tier-1 City,Postgraduate,UI/UX Design,Desktop,YouTube,42,2024-05-29,Yes,2024-06-07,No,,,,0,0,0
USER01116,39,Other,Tier-2 City,Graduate,Digital Marketing,Tablet,Instagram,40,2023-08-18,No,,No,,,,0,0,0
USER01117,47,Female,Tier-1 City,Graduate,Finance,Desktop,Instagram,48,2023-11-09,Yes,2023-11-10,No,,,,0,0,0
USER01118,46,Female,Tier-2 City,High School,Data Science,Desktop,YouTube,96,2023-01-12,Yes,2023-01-20,Yes,Basic,2023-01-20,In Progress,999,1,10
USER01119,48,Male,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,YouTube,93,2024-10-25,Yes,2024-11-04,Yes,Basic,2024-11-05,In Progress,999,0,8
USER01120,43,Male,Tier-1 City,Postgraduate,Digital Marketing,Mobile,YouTube,54,2024-10-07,Yes,2024-10-11,No,,,,0,0,0
USER01121,29,Male,Tier-2 City,Postgraduate,Entrepreneurship,Tablet,YouTube,70,2024-09-26,Yes,2024-10-02,Yes,Pro,2024-10-10,Completed,1799,1,8
USER01122,37,Other,Rural Area,Diploma,Entrepreneurship,Mobile,LinkedIn,99,2023-08-30,Yes,2023-09-06,Yes,Pro,2023-09-06,Dropped,1799,1,7
USER01123,30,Other,Tier-2 City,Graduate,Entrepreneurship,Desktop,Facebook,93,2024-07-29,Yes,2024-08-06,Yes,Pro,2024-08-14,Completed,1799,0,10
USER01124,50,Female,Rural Area,Postgraduate,Digital Marketing,Desktop,Instagram,66,2023-05-25,Yes,2023-05-27,Yes,Elite,2023-05-30,Completed,2499,0,7
USER01125,45,Male,Tier-1 City,High School,Entrepreneurship,Mobile,Instagram,24,2023-07-31,No,,No,,,,0,0,0
USER01126,32,Other,Tier-1 City,High School,Digital Marketing,Mobile,YouTube,8,2023-12-26,No,,No,,,,0,0,0
USER01127,31,Male,Tier-2 City,Diploma,Digital Marketing,Desktop,LinkedIn,67,2024-06-10,Yes,2024-06-10,Yes,Basic,2024-06-12,Completed,999,2,9
USER01128,28,Other,Rural Area,Diploma,Data Science,Desktop,Google Search,9,2024-01-13,No,,No,,,,0,0,0
USER01129,45,Male,Rural Area,High School,Data Science,Tablet,Instagram,59,2023-06-26,Yes,2023-07-06,No,,,,0,0,0
